rule,type,coef,support,importance,category
slope_zcd_M1_SME_RY_CNT_RAT <= 0.11855,ZCD,-0.8420180508438271,0.9671052631578947,0.15018324484782383,분식
slope_zcd_M1_SME_RY_SAA_RAT > -0.02182,ZCD,0.8913618282211933,0.8026315789473685,0.3547733481530548,분식
slope_zcd_RC_M1_TO_UE_CT <= 0.02388,ZCD,-0.5281245215091676,0.8486842105263158,0.18925681105490258,분식
slope_zcd_RC_M1_UE_CUS_CN <= 0.02739,ZCD,-0.5256433501300108,0.8552631578947368,0.1849398934924952,분식
slope_zcd_RC_M1_UE_CUS_CN <= 0.02687,ZCD,-0.905507527211931,0.8552631578947368,0.31858952576458377,분식
slope_zcd_RC_M1_UE_CUS_CN <= 0.02878,ZCD,-0.7677443132030334,0.8881578947368421,0.24197158274784325,분식
slope_zcd_RC_M1_TO_UE_CT <= 0.02365,ZCD,-0.19036239377742792,0.8486842105263158,0.0682175852924645,분식
slope_zcd_RC_M1_TO_UE_CT <= 0.02317,ZCD,-1.448442973115067,0.8421052631578947,0.5281635413266142,분식
slope_zcd_RC_M1_AV_NP_AT <= 0.08167,ZCD,0.00236870421612876,0.9605263157894737,0.00046123185922254483,분식
mean_zcd_M1_SME_RY_CNT_RAT <= 0.21438,ZCD,0.043734235847244105,0.7302631578947368,0.01941026087916168,분식
slope_zcd_RC_M1_UE_CUS_CN <= 0.02619,ZCD,-0.6632964419206866,0.8486842105263158,0.23769653608063612,분식
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.06614,ZCD,-0.018988372048857144,0.9802631578947368,0.002641179429128853,분식
slope_zcd_M1_SME_RY_CNT_RAT <= 0.14502,ZCD,-0.22970961219284197,0.9671052631578947,0.040971253403990084,분식
slope_zcd_RC_M1_UE_CUS_CN <= 0.02548,ZCD,-0.5526628314155109,0.8486842105263158,0.1980502718627451,분식
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.06661,ZCD,-0.48524665088938707,0.9802631578947368,0.0674951738403428,분식
slope_zcd_RC_M1_AV_NP_AT <= 0.10845,ZCD,-0.42272713308392423,0.9671052631578947,0.07539806595373896,분식
slope_zcd_RC_M1_TO_UE_CT <= 0.02214,ZCD,-1.0526822629618864,0.8355263157894737,0.3902344283389363,분식
mean_zcd_M12_MAL_30_RAT <= 0.29055,ZCD,-0.554563713155383,0.868421052631579,0.1874605230307639,분식
slope_zcd_M1_SME_RY_CNT_RAT <= 0.13954,ZCD,-0.6398301898263963,0.9671052631578947,0.1141208005736089,분식
slope_zcd_RC_M1_AV_NP_AT <= 0.08395,ZCD,-0.39571150257173887,0.9605263157894737,0.07705257195227141,분식
slope_zcd_RC_M1_AV_NP_AT <= 0.09105,ZCD,-0.11245094959072233,0.9605263157894737,0.021896343240286678,분식
mean_zcd_MCT_UE_CLN_REU_RAT <= 0.35171,ZCD,-0.023026916277420845,0.8618421052631579,0.007945797434000246,분식
slope_zcd_RC_M1_AV_NP_AT <= 0.09694,ZCD,-0.3616013066447732,0.9605263157894737,0.07041066665286175,분식
mean_zcd_M1_SME_RY_CNT_RAT > 0.20932,ZCD,0.5164829321827209,0.26973684210526316,0.22922701766910392,분식
slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.0013,ZCD,1.8714309349180285,0.3355263157894737,0.8836412699055484,분식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.0062,ZCD,1.2461341854219448,0.48026315789473684,0.6225814807008998,분식
mean_zcd_RC_M1_UE_CUS_CN <= -0.6955,ZCD,2.9583443630899415,0.2236842105263158,1.232780058050359,분식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.00631,ZCD,-0.7445805590380676,0.45394736842105265,0.3707077762637699,분식
mean_zcd_M1_SME_RY_CNT_RAT > 0.21438,ZCD,-0.7747683308516746,0.26973684210526316,0.3438600247931689,분식
slope_zcd_RC_M1_UE_CUS_CN > 0.02424,ZCD,0.6101281132171982,0.15789473684210525,0.22247850341438388,분식
slope_zcd_RC_M1_UE_CUS_CN > 0.02687,ZCD,0.7434509620941351,0.14473684210526316,0.2615723031834707,분식
slope_zcd_RC_M1_UE_CUS_CN > 0.02878,ZCD,0.5997404831813801,0.1118421052631579,0.18902146386198912,분식
mean_zcd_M12_MAL_30_RAT > 0.29055,ZCD,-4.20979006118503,0.13157894736842105,1.42304559061249,분식
slope_zcd_RC_M1_TO_UE_CT > 0.02365,ZCD,1.0421936437672312,0.1513157894736842,0.3734767796000767,분식
slope_zcd_M1_SME_RY_SAA_RAT <= -0.02182,ZCD,-1.3730144958749264,0.19736842105263158,0.546477237797252,분식
slope_zcd_RC_M1_TO_UE_CT > 0.02317,ZCD,0.6193441792241493,0.15789473684210525,0.22583907069226763,분식
slope_zcd_RC_M1_UE_CUS_CN > 0.02548,ZCD,0.09987026374409523,0.1513157894736842,0.035789149841798096,분식
slope_zcd_RC_M1_TO_UE_CT > 0.02388,ZCD,0.1265251171031125,0.1513157894736842,0.04534108757695229,분식
slope_zcd_RC_M1_UE_CUS_CN > 0.02619,ZCD,0.6979202816878333,0.1513157894736842,0.2501042112290668,분식
slope_zcd_RC_M1_UE_CUS_CN > 0.02739,ZCD,1.729612870555341,0.14473684210526316,0.6085388885536877,분식
slope_zcd_M12_SME_BZN_SAA_PCE_RT > 0.03645,ZCD,0.21571981058236123,0.125,0.07134262145886092,분식
mean_zcd_MCT_UE_CLN_REU_RAT > 0.35171,ZCD,1.1649803101369913,0.13815789473684212,0.40199466778033216,분식
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.06614,ZCD,5.061569972478791,0.019736842105263157,0.7040368945800115,분식
slope_zcd_RC_M1_AV_NP_AT > 0.08395,ZCD,-0.19013020319105212,0.039473684210526314,0.037021974510388696,분식
slope_zcd_M1_SME_RY_CNT_RAT > 0.14502,ZCD,8.249211063024868,0.03289473684210526,1.47133815437577,분식
slope_zcd_M1_SME_RY_CNT_RAT > 0.13954,ZCD,9.18783856615404,0.03289473684210526,1.638752765003275,분식
slope_zcd_RC_M1_AV_NP_AT > 0.10845,ZCD,7.619483138226843,0.03289473684210526,1.3590192046541152,분식
slope_zcd_M1_SME_RY_CNT_RAT > 0.11855,ZCD,8.022783868423172,0.03289473684210526,1.4309523565024422,분식
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.06661,ZCD,1.4856307575964645,0.019736842105263157,0.20664317015428701,분식
slope_zcd_RC_M1_AV_NP_AT > 0.08167,ZCD,1.453498343945178,0.039473684210526314,0.2830238317599559,분식
slope_zcd_M12_MAL_50_RAT > -0.00814,ZCD,0.4307359322996733,0.7473684210526316,0.1871639888621868,양식
slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.00655,ZCD,-1.4241985467325045,0.7894736842105263,0.5806207634934522,양식
mean_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -1.84986,ZCD,-0.14034540503277462,0.9315789473684211,0.035432590626675746,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT > -0.45787,ZCD,-1.0928661176112227,0.6368421052631579,0.5255700288777061,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT > -0.6617,ZCD,-0.8020584576721616,0.6947368421052632,0.36936299599559924,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT > -0.49884,ZCD,-0.8045027463835743,0.6421052631578947,0.3856632899662322,양식
slope_zcd_M12_MAL_50_RAT > -0.0087,ZCD,-0.25579077420815827,0.7947368421052632,0.1033123053386275,양식
slope_zcd_M12_MAL_50_RAT > -0.00868,ZCD,0.430137060653674,0.7894736842105263,0.17535933394718833,양식
slope_zcd_RC_M1_SAA <= 0.0339,ZCD,0.4390992850135709,0.8052631578947368,0.1738824322511168,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT > -0.89483,ZCD,-1.4119551859791277,0.7842105263157895,0.5808344600187982,양식
slope_zcd_M12_MAL_50_RAT > -0.00813,ZCD,-0.22300759165796605,0.7473684210526316,0.09690157535363418,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -0.03203,ZCD,0.22161031899199288,0.8736842105263158,0.07362003893602335,양식
mean_zcd_RC_M1_TO_UE_CT <= 1.11766,ZCD,-0.1700035716625889,0.9105263157894737,0.04852348190315414,양식
slope_zcd_RC_M1_SAA <= 0.013,ZCD,-9.022100548381642,0.6789473684210526,4.2122470476110445,양식
slope_zcd_M12_MAL_60_RAT > -0.00712,ZCD,-0.6082042505411944,0.8157894736842105,0.23577389670655868,양식
slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.00905,ZCD,-1.2458355847047597,0.7947368421052632,0.5031852564940574,양식
slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.03261,ZCD,0.1655637874630981,0.8736842105263158,0.055001105250289256,양식
mean_zcd_M12_FME_1020_RAT <= 0.19505,ZCD,-0.04076194354921223,0.8421052631578947,0.01486352784052422,양식
slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.03261,ZCD,0.011481381843472915,0.8736842105263158,0.0038141715701711892,양식
slope_zcd_RC_M1_SAA <= 0.01324,ZCD,-0.9543963821316596,0.6842105263157895,0.44363161150922464,양식
mean_zcd_RC_M1_AV_NP_AT <= 1.1493,ZCD,-1.6443084035540574,0.9105263157894737,0.46932878105300235,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -0.00655,ZCD,-1.1586318912827105,0.7894736842105263,0.47235389677081474,양식
slope_zcd_MCT_UE_CLN_NEW_RAT > -0.00814,ZCD,0.10559272998011379,0.8526315789473684,0.03742975119028917,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -0.0326,ZCD,0.13517890331778104,0.8736842105263158,0.04490709715527079,양식
slope_zcd_M1_SME_RY_CNT_RAT > -0.0589,ZCD,0.11258144663850472,0.9473684210526315,0.025139085585435213,양식
slope_zcd_RC_M1_UE_CUS_CN <= 0.02698,ZCD,-0.3770050297474467,0.7736842105263158,0.1577562007251599,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -0.00905,ZCD,-1.441897400729001,0.7947368421052632,0.5823734065164604,양식
mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -1.63359,ZCD,-0.21409181683098885,0.9263157894736842,0.055932833203154196,양식
mean_zcd_RC_M1_SAA <= 1.6459,ZCD,0.01620552517762846,0.968421052631579,0.0028339621505601726,양식
mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -1.84992,ZCD,-0.008749478666678584,0.9315789473684211,0.0022089550827891894,양식
slope_zcd_RC_M1_TO_UE_CT <= 0.03526,ZCD,-1.7939608357824215,0.8473684210526315,0.6451657348455692,양식
mean_zcd_RC_M1_AV_NP_AT <= 1.02982,ZCD,-0.30174675858810507,0.868421052631579,0.10200019194532971,양식
slope_zcd_M12_FME_1020_RAT > -0.09122,ZCD,-0.06890965132991753,0.968421052631579,0.012050664297314885,양식
slope_zcd_MCT_UE_CLN_NEW_RAT > -0.00831,ZCD,0.01752040995611666,0.8631578947368421,0.006021424717270026,양식
slope_zcd_M12_MAL_60_RAT > -0.00711,ZCD,-0.5787783514974721,0.8157894736842105,0.2243667766881459,양식
slope_zcd_RC_M1_AV_NP_AT <= 0.06039,ZCD,-0.3923431114401472,0.8894736842105263,0.12301708465998211,양식
slope_zcd_M12_FME_30_RAT > -0.09294,ZCD,-0.19777442923801694,0.968421052631579,0.034586058808073965,양식
mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -1.84999,ZCD,-0.10178674936138812,0.9315789473684211,0.025697800512242484,양식
slope_zcd_RC_M1_AV_NP_AT <= 0.10148,ZCD,-0.3874803359393677,0.9263157894736842,0.10123167396308327,양식
slope_zcd_RC_M1_SAA <= 0.04292,ZCD,-0.320405373780256,0.8631578947368421,0.11011710582451448,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -0.03261,ZCD,0.2969535438441852,0.8736842105263158,0.09864942913957418,양식
mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -1.55448,ZCD,-0.167699624564137,0.9263157894736842,0.04381258129255015,양식
mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.2215,ZCD,-0.20919273797140617,0.9631578947368421,0.03940647319294807,양식
slope_zcd_M1_SME_RY_CNT_RAT > -0.06579,ZCD,-0.0026663754169351465,0.9526315789473684,0.000566406512017972,양식
slope_zcd_RC_M1_AV_NP_AT <= 0.05816,ZCD,-0.9674719817151142,0.8894736842105263,0.3033456666129461,양식
mean_zcd_RC_M1_UE_CUS_CN <= 1.52104,ZCD,-0.17691662028125296,0.9736842105263158,0.02831952075878429,양식
slope_zcd_M1_SME_RY_CNT_RAT > -0.05772,ZCD,0.455310567821975,0.9473684210526315,0.10166942843773141,양식
mean_zcd_RC_M1_UE_CUS_CN <= 1.54425,ZCD,-0.7322264052059921,0.9736842105263158,0.11720945634952547,양식
mean_zcd_RC_M1_AV_NP_AT <= 1.03043,ZCD,-0.8151210259806334,0.868421052631579,0.2755373462758257,양식
slope_zcd_RC_M1_AV_NP_AT <= 0.1011,ZCD,-0.04006341869339636,0.9263157894736842,0.010466820023741859,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.6617,ZCD,0.803467628036542,0.30526315789473685,0.3700119454364747,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.45787,ZCD,0.05048257465885682,0.3631578947368421,0.024277565013425456,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.49884,ZCD,0.6743048793478239,0.35789473684210527,0.32324891291990077,양식
slope_zcd_RC_M1_SAA > 0.01324,ZCD,-0.028522740491006775,0.3157894736842105,0.01325821175099465,양식
slope_zcd_M12_MAL_50_RAT <= -0.00813,ZCD,-0.921075637399068,0.25263157894736843,0.40022709370680826,양식
slope_zcd_RC_M1_SAA > 0.013,ZCD,2.5214362347332604,0.32105263157894737,1.177210592870175,양식
slope_zcd_RC_M1_UE_CUS_CN > 0.02698,ZCD,0.6081318931700789,0.22631578947368422,0.2544702840452228,양식
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.89483,ZCD,2.0566343965792093,0.21578947368421053,0.8460354415319459,양식
slope_zcd_M12_MAL_50_RAT <= -0.00814,ZCD,-1.1636883107266636,0.25263157894736843,0.5056474969828456,양식
slope_zcd_RC_M1_SAA > 0.04292,ZCD,3.3720305351585274,0.1368421052631579,1.1589014219786695,양식
mean_zcd_M12_FME_1020_RAT > 0.19505,ZCD,-4.093813091131547,0.15789473684210525,1.492777320111671,양식
slope_zcd_M12_MAL_60_RAT <= -0.00711,ZCD,2.0797601324377433,0.18421052631578946,0.8062310485391504,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= -0.00905,ZCD,1.9701866208526067,0.20526315789473684,0.7957461420479618,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= -0.00655,ZCD,1.642834769840991,0.21052631578947367,0.6697549162278582,양식
slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.00831,ZCD,0.46800215564817366,0.1368421052631579,0.1608432539429104,양식
slope_zcd_M12_MAL_50_RAT <= -0.0087,ZCD,-1.3470122234243609,0.20526315789473684,0.5440498726042113,양식
slope_zcd_RC_M1_TO_UE_CT > 0.03526,ZCD,1.6022989483872099,0.15263157894736842,0.5762379857237272,양식
slope_zcd_RC_M1_AV_NP_AT > 0.05816,ZCD,1.9064355219307094,0.11052631578947368,0.5977526638336924,양식
slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= -0.00655,ZCD,1.7558705936067691,0.21052631578947367,0.7158376386457208,양식
slope_zcd_M12_MAL_50_RAT <= -0.00868,ZCD,-0.8537330500329002,0.21052631578947367,0.3480519878825564,양식
slope_zcd_RC_M1_AV_NP_AT > 0.1011,ZCD,1.908368238881112,0.07368421052631578,0.4985732008608193,양식
slope_zcd_M12_MAL_60_RAT <= -0.00712,ZCD,1.6125184629997178,0.18421052631578946,0.6251021119869065,양식
mean_zcd_RC_M1_AV_NP_AT > 1.02982,ZCD,1.2584641648520911,0.13157894736842105,0.4254017076168601,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= -0.0326,ZCD,-1.7093702085809774,0.12631578947368421,0.5678611983603384,양식
slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.00814,ZCD,-0.33105999288080906,0.14736842105263157,0.11735176432052914,양식
mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= -1.63359,ZCD,1.051448552651503,0.07368421052631578,0.274697545135886,양식
slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= -0.00905,ZCD,2.464367315105949,0.20526315789473684,0.9953426557815204,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= -0.03261,ZCD,-1.5738887971323727,0.12631578947368421,0.5228536065147888,양식
mean_zcd_RC_M1_AV_NP_AT > 1.03043,ZCD,1.4601847760876538,0.13157894736842105,0.4935898172808415,양식
mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= -1.55448,ZCD,0.4847263708955772,0.07368421052631578,0.12663781200883437,양식
slope_zcd_M1_SME_RY_CNT_RAT <= -0.05772,ZCD,0.28125419327190654,0.05263157894736842,0.06280318335780535,양식
slope_zcd_RC_M1_SAA > 0.0339,ZCD,-3.3901261608972204,0.19473684210526315,1.3424831299297855,양식
slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= -0.03261,ZCD,-1.1178793049471527,0.12631578947368421,0.37136500831875835,양식
slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= -0.03261,ZCD,-2.6056634136740655,0.12631578947368421,0.8656142134599217,양식
slope_zcd_RC_M1_AV_NP_AT > 0.06039,ZCD,2.4745569783697166,0.11052631578947368,0.775884108648345,양식
slope_zcd_M12_FME_1020_RAT <= -0.09122,ZCD,6.079565568846643,0.031578947368421054,1.06317188274435,양식
mean_zcd_RC_M1_TO_UE_CT > 1.11766,ZCD,1.7350192983228767,0.08947368421052632,0.4952200515580112,양식
mean_zcd_RC_M1_UE_CUS_CN > 1.54425,ZCD,5.358461924508691,0.02631578947368421,0.857743458274504,양식
mean_zcd_RC_M1_AV_NP_AT > 1.1493,ZCD,-1.48888033405022,0.08947368421052632,0.42496553006919197,양식
mean_zcd_RC_M1_SAA > 1.6459,ZCD,1.5409491390476173,0.031578947368421054,0.2694754713674947,양식
slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= -0.03203,ZCD,-0.9257599997704796,0.12631578947368421,0.3075420293536883,양식
slope_zcd_RC_M1_AV_NP_AT > 0.10148,ZCD,0.27577106665474294,0.07368421052631578,0.0720469250145716,양식
slope_zcd_M1_SME_RY_CNT_RAT <= -0.0589,ZCD,0.14279253872421196,0.05263157894736842,0.03188512813728409,양식
slope_zcd_M1_SME_RY_CNT_RAT <= -0.06579,ZCD,1.4555594788895103,0.04736842105263158,0.3091981580073789,양식
mean_zcd_RC_M1_UE_CUS_CN > 1.52104,ZCD,6.288521926299412,0.02631578947368421,1.0066206722171802,양식
slope_zcd_M12_FME_30_RAT <= -0.09294,ZCD,4.352222719484008,0.031578947368421054,0.7611005704926328,양식
mean_zcd_MCT_UE_CLN_NEW_RAT > 0.2215,ZCD,5.889218181847275,0.03684210526315789,1.109375596212658,양식
mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= -1.84999,ZCD,0.19724099265258743,0.06842105263157895,0.04979685188714384,양식
slope_zcd_M12_MAL_30_RAT <= 0.07525,ZCD,0.14487234500482432,0.9586206896551724,0.028853633632045007,일식당
mean_zcd_M12_MAL_30_RAT > -0.46888,ZCD,0.0012516912286714352,0.9103448275862069,0.0003575920445901995,일식당
slope_zcd_M12_MAL_50_RAT <= 0.04432,ZCD,0.05513641317358392,0.9172413793103448,0.015191020559411237,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.03519,ZCD,0.12676295989970307,0.8689655172413793,0.04277464778499476,일식당
slope_zcd_M12_MAL_30_RAT <= 0.04601,ZCD,-0.31547047541584183,0.9172413793103448,0.08691748704874604,일식당
slope_zcd_M12_MAL_30_RAT <= 0.04698,ZCD,-0.8481624370112575,0.9241379310344827,0.22457415500807354,일식당
slope_zcd_M12_MAL_50_RAT <= 0.02351,ZCD,0.3353880238535974,0.8482758620689655,0.12032155736470682,일식당
mean_zcd_MCT_UE_CLN_REU_RAT > -0.28614,ZCD,-3.1630863788786994,0.8344827586206897,1.1755506765049124,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.03551,ZCD,0.05009558904779666,0.8689655172413793,0.01690415858699401,일식당
slope_zcd_M12_MAL_60_RAT <= 0.0439,ZCD,-0.22665914863744982,0.9172413793103448,0.06244845445586205,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.02841,ZCD,-0.6024512770391385,0.8275862068965517,0.2275697615394002,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.03687,ZCD,-1.2096417173308627,0.8827586206896552,0.38915104351747953,일식당
slope_zcd_M12_MAL_30_RAT <= 0.04491,ZCD,-1.9594355265668422,0.9172413793103448,0.5398578481194821,일식당
slope_zcd_M1_SME_RY_SAA_RAT <= 0.13293,ZCD,-0.5150242397160224,0.9655172413793104,0.09397421085922134,일식당
mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.10391,ZCD,-1.5653747782579852,0.7724137931034483,0.6563210161850712,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.04211,ZCD,-0.11801232770611478,0.9172413793103448,0.03251440551280672,일식당
slope_zcd_M12_FME_60_RAT <= 0.03625,ZCD,-0.12335427228719112,0.9103448275862069,0.03524072504920598,일식당
slope_zcd_M12_MAL_30_RAT <= 0.04577,ZCD,-0.06792474938240965,0.9172413793103448,0.018714424913940583,일식당
mean_zcd_M12_MAL_50_RAT > -0.19227,ZCD,-0.1825222625324989,0.8206896551724138,0.0700177250648666,일식당
mean_zcd_MCT_UE_CLN_REU_RAT > -0.20459,ZCD,-13.716803185778112,0.7241379310344828,6.130692735042952,일식당
slope_zcd_M12_FME_60_RAT <= 0.04267,ZCD,0.008777516586172804,0.9172413793103448,0.0024183552619089785,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.02868,ZCD,-0.42407201344573536,0.8275862068965517,0.16018883294542302,일식당
mean_zcd_MCT_UE_CLN_NEW_RAT > -0.20844,ZCD,-1.5850444744641268,0.8896551724137931,0.4966246783171828,일식당
slope_zcd_RC_M1_TO_UE_CT > -0.09753,ZCD,-0.13292049569546757,0.9517241379310345,0.028491316237978896,일식당
slope_zcd_M12_FME_40_RAT <= 0.03959,ZCD,0.10039258543497574,0.9172413793103448,0.02765986653056044,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.0365,ZCD,-0.3281604795175649,0.8758620689655172,0.10820725709816967,일식당
slope_zcd_MCT_UE_CLN_NEW_RAT <= 0.01842,ZCD,-0.06425370150720977,0.9103448275862069,0.018356454026476853,일식당
slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.00308,ZCD,-4.325505503203076,0.8758620689655172,1.426287183492461,일식당
slope_zcd_M12_FME_60_RAT <= 0.03572,ZCD,-0.23505896360436784,0.9103448275862069,0.06715331502622793,일식당
slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.0835,ZCD,0.02963672683006501,0.896551724137931,0.009025671869786782,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.02825,ZCD,-0.6909139898520632,0.8275862068965517,0.26098563968128996,일식당
slope_zcd_M12_MAL_40_RAT <= 0.04362,ZCD,-0.17892260693183182,0.9172413793103448,0.04929622447306974,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.02763,ZCD,-0.1681788298815728,0.8206896551724138,0.06451541258032704,일식당
slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.0856,ZCD,-0.05680419043732516,0.896551724137931,0.01729934572923458,일식당
mean_zcd_M12_MAL_30_RAT > -0.48754,ZCD,-0.6267109148473717,0.9103448275862069,0.17904322749400153,일식당
slope_zcd_RC_M1_SAA <= 0.06825,ZCD,-1.881223491834068,0.9586206896551724,0.37467560431612434,일식당
slope_zcd_M12_MAL_60_RAT <= 0.03592,ZCD,0.0035309139530954013,0.9103448275862069,0.0010087365884153556,일식당
slope_zcd_MCT_UE_CLN_REU_RAT <= 0.04351,ZCD,-0.014162029354753726,0.9172413793103448,0.00390188020417189,일식당
slope_zcd_M12_FME_30_RAT <= 0.09442,ZCD,-0.1886726950583881,0.9655172413793104,0.034426277952608254,일식당
mean_zcd_M12_MAL_30_RAT > -0.47681,ZCD,-0.11704254096548584,0.9103448275862069,0.033437544794736804,일식당
